customer_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00701,Female,0,No,Yes,31,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,55.59,,No
CUST00702,Male,0,No,Yes,9,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,30.01,270.09,Yes
CUST00703,Female,0,No,Yes,15,No,Yes,DSL,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Electronic check,50.03,750.45,No
CUST00704,Male,0,No,Yes,26,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,26.86,698.36,Yes
CUST00705,Male,0,No,Yes,10,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,112.0,,Yes
CUST00706,Female,0,No,No,29,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,65.13,1888.77,No
CUST00707,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Credit card,38.94,1401.84,No
CUST00708,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card,78.48,2903.76,No
CUST00709,Female,0,No,Yes,71,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,39.65,2815.15,No
CUST00710,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer,100.44,2310.12,No
CUST00711,Female,0,No,No,41,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,50.59,2074.19,No
CUST00712,Male,0,No,No,28,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,51.49,1441.72,No
CUST00713,Female,0,No,Yes,48,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,107.0,5136.0,No
CUST00714,Female,0,No,Yes,38,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,75.92,2884.96,Yes
CUST00715,Female,1,Yes,Yes,31,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,108.73,3370.63,Yes
CUST00716,Male,0,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,61.29,858.06,Yes
CUST00717,Female,0,Yes,No,29,Yes,Yes,No,,No,No,No,No,No,Month-to-month,No,Electronic check,54.39,,Yes
CUST00718,Female,1,No,Yes,51,Yes,Yes,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Mailed check,70.62,3601.62,No
CUST00719,Female,0,No,No,49,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,26.15,1281.35,Yes
CUST00720,Female,0,No,No,43,Yes,Yes,No,No internet service,Yes,Yes,No,No,No internet service,Two year,No,Credit card,35.42,1523.06,No
CUST00721,Male,0,Yes,Yes,5,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card,41.95,209.75,No
CUST00722,Female,0,No,Yes,42,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,101.67,4270.14,Yes
CUST00723,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,93.38,653.66,Yes
CUST00724,Male,0,No,No,42,Yes,No,No,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,39.33,1651.86,No
CUST00725,Male,0,Yes,Yes,36,Yes,No,No,No,No,No internet service,No,No internet service,No,Two year,Yes,Credit card,47.67,1716.12,No
CUST00726,Male,0,Yes,No,27,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,114.43,3089.61,No
CUST00727,Male,1,Yes,Yes,58,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Two year,No,Electronic check,28.58,1657.64,Yes
CUST00728,Male,1,No,No,46,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,74.75,3438.5,No
CUST00729,Female,0,Yes,Yes,66,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,72.2,4765.2,No
CUST00730,Male,0,No,Yes,25,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,92.57,2314.25,Yes
CUST00731,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,46.14,1245.78,No
CUST00732,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,113.48,113.48,Yes
CUST00733,Female,0,No,Yes,42,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,61.06,2564.52,No
CUST00734,Female,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,48.57,2525.64,No
CUST00735,Male,1,No,Yes,25,No,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,53.69,1342.25,Yes
CUST00736,Female,0,No,Yes,54,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,54.87,2962.98,No
CUST00737,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,39.89,2672.63,No
CUST00738,Male,0,No,Yes,6,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,Two year,Yes,Mailed check,112.81,676.86,No
CUST00739,Female,0,No,No,58,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,37.49,2174.42,No
CUST00740,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,108.28,7579.6,No
CUST00741,Female,0,Yes,Yes,53,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Bank transfer,60.49,3205.97,Yes
CUST00742,Female,0,No,Yes,66,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,Yes,Credit card,46.93,3097.38,No
CUST00743,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,39.85,2311.3,No
CUST00744,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,70.43,140.86,Yes
CUST00745,Female,0,No,No,22,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,86.93,1912.46,No
CUST00746,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,109.82,4063.34,No
CUST00747,Male,0,Yes,No,20,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,85.24,1704.8,Yes
CUST00748,Male,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Mailed check,68.37,1640.88,No
CUST00749,Female,0,Yes,Yes,65,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer,23.35,1517.75,No
CUST00750,Female,0,No,Yes,65,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,111.54,7250.1,No
CUST00751,Male,0,No,Yes,1,Yes,No phone service,DSL,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer,110.24,110.24,No
CUST00752,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,57.87,173.61,No
CUST00753,Female,0,Yes,No,46,Yes,Yes,No,No,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,22.9,1053.4,No
CUST00754,Female,1,No,Yes,55,Yes,No,No,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,93.34,5133.7,No
CUST00755,Female,1,No,No,64,Yes,No phone service,No,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,99.17,6346.88,No
CUST00756,Female,1,No,No,45,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,74.25,3341.25,No
CUST00757,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,60.29,1567.54,Yes
CUST00758,Male,0,Yes,No,65,No,No,No,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,105.11,6832.15,No
CUST00759,Male,0,No,Yes,24,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,No,Mailed check,39.25,942.0,No
CUST00760,Female,0,No,Yes,35,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,63.96,2238.6,No
CUST00761,Female,1,Yes,Yes,24,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,22.45,538.8,Yes
CUST00762,Male,0,No,Yes,28,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,36.4,1019.2,No
CUST00763,Female,0,No,No,16,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,114.08,1825.28,No
CUST00764,Male,0,Yes,Yes,59,Yes,No phone service,No,No,No,No,No internet service,No,No internet service,Two year,No,Electronic check,77.81,4590.79,No
CUST00765,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,100.56,,No
CUST00766,Male,0,Yes,Yes,16,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,68.65,1098.4,No
CUST00767,Female,0,No,Yes,15,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card,103.48,,No
CUST00768,Female,0,No,No,11,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,73.9,812.9,No
CUST00769,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card,20.45,1329.25,Yes
CUST00770,Male,0,Yes,No,68,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer,109.97,7477.96,No
CUST00771,Male,0,No,No,43,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,No,Credit card,34.86,1498.98,No
CUST00772,Male,1,Yes,Yes,69,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,65.06,4489.14,No
CUST00773,Female,1,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,67.67,879.71,No
CUST00774,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,24.72,247.2,Yes
CUST00775,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.31,1037.71,No
CUST00776,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,96.26,4813.0,No
CUST00777,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer,50.05,3553.55,No
CUST00778,Female,0,No,No,59,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Electronic check,60.96,3596.64,No
CUST00779,Male,1,No,No,39,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer,76.41,2979.99,No
CUST00780,Male,0,No,Yes,3,Yes,Yes,No,No,Yes,No,No,No,No,One year,Yes,Mailed check,57.34,172.02,No
CUST00781,Male,1,Yes,No,7,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,97.5,682.5,Yes
CUST00782,Female,0,No,No,49,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,108.45,5314.05,No
CUST00783,Female,0,No,Yes,26,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card,25.97,675.22,No
CUST00784,Female,0,Yes,Yes,33,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer,83.54,,No
CUST00785,Male,1,No,No,48,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,51.77,2484.96,No
CUST00786,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.33,156.66,Yes
CUST00787,Female,0,Yes,No,71,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,68.39,4855.69,No
CUST00788,Female,0,Yes,Yes,32,Yes,No,No,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,53.37,1707.84,No
CUST00789,Male,0,Yes,No,4,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Credit card,29.48,117.92,Yes
CUST00790,Female,0,No,No,20,No,No phone service,DSL,No internet service,No,Yes,No,No,No internet service,Two year,No,Credit card,75.94,1518.8,No
CUST00791,Female,0,Yes,No,36,Yes,No,No,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card,31.28,1126.08,No
CUST00792,Male,0,No,No,32,Yes,No phone service,Fiber optic,,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,35.61,1139.52,No
CUST00793,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,118.22,3310.16,Yes
CUST00794,Male,0,No,Yes,1,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,51.67,51.67,No
CUST00795,Male,0,No,No,60,No,No,No,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,78.44,4706.4,No
CUST00796,Male,0,Yes,No,56,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,47.22,2644.32,No
CUST00797,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Mailed check,106.55,3729.25,No
CUST00798,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,48.33,1449.9,No
CUST00799,Male,0,Yes,No,54,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,56.69,3061.26,No
CUST00800,Male,1,No,No,36,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card,80.84,2910.24,No
CUST00801,Female,0,No,No,55,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,107.0,5885.0,No
CUST00802,Male,0,No,No,58,Yes,Yes,No,,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,101.62,,Yes
CUST00803,Male,0,Yes,No,65,Yes,No,No,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,46.39,,Yes
CUST00804,Female,0,No,Yes,69,No,No phone service,No,Yes,No internet service,No internet service,No,No,Yes,Two year,Yes,Mailed check,102.96,7104.24,No
CUST00805,Female,0,No,No,51,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,One year,No,Electronic check,90.12,4596.12,No
CUST00806,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.98,2617.56,No
CUST00807,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,113.54,6017.62,No
CUST00808,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,73.31,2639.16,No
CUST00809,Male,0,Yes,No,68,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Credit card,94.99,6459.32,No
CUST00810,Male,0,No,Yes,36,No,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.02,2772.72,No
CUST00811,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,79.5,4134.0,No
CUST00812,Male,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.15,1597.95,No
CUST00813,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,20.22,1011.0,No
CUST00814,Female,0,Yes,No,41,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,24.82,1017.62,No
CUST00815,Male,1,Yes,No,18,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,116.66,2099.88,Yes
CUST00816,Male,0,Yes,Yes,22,Yes,No,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,32.63,717.86,No
CUST00817,Male,0,Yes,Yes,66,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card,24.44,1613.04,No
CUST00818,Female,0,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,50.96,1070.16,No
CUST00819,Male,0,No,No,44,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,78.82,3468.08,No
CUST00820,Male,0,Yes,No,47,No,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,114.85,5397.95,No
CUST00821,Female,0,Yes,Yes,39,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,No,Mailed check,89.99,3509.61,No
CUST00822,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,47.64,1381.56,No
CUST00823,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card,113.91,6151.14,No
CUST00824,Female,0,No,Yes,17,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,23.6,401.2,No
CUST00825,Female,0,Yes,No,60,No,No,No,No,No,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer,117.91,7074.6,No
CUST00826,Male,0,Yes,Yes,31,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,25.86,801.66,No
CUST00827,Female,1,Yes,No,49,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,95.38,4673.62,No
CUST00828,Male,0,Yes,Yes,2,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,24.53,49.06,No
CUST00829,Female,0,No,No,48,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer,113.16,5431.68,No
CUST00830,Male,1,Yes,Yes,14,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,Two year,No,Electronic check,30.87,432.18,No
CUST00831,Male,0,No,Yes,59,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,25.05,1477.95,Yes
CUST00832,Male,0,Yes,No,58,Yes,No phone service,No,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,108.93,6317.94,No
